président,1
satisfasse,1
espoirs,1
joli,1
sourire,1
innocent,1
isolés,1
cruelle,1
lourdes,1
démunis,1
simplement,1
providence,1
